key,name,name_ko,address,latitude,longitude,category,description,source_status,source_url,collected_at,collected_by,is_active,_keep,_rank,_area_m2,_dist_m,_permit_year,_phone,_lot_address
,,숙성소곱창간장게장 무한곱게,"서울특별시 마포구 홍익로5안길 36, 지엘빌딩 1층 (서교동)",37.553313,126.920874,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,46,152.85,537,2025,,서울특별시 마포구 서교동 355-8 지엘빌딩
,,오일내 홍대점,"서울특별시 마포구 어울마당로 70 (서교동, 서포빌딩 지상1층)",37.551399,126.921569,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,47,150.29,678,2014,,서울특별시 마포구 서교동 364-15 서포빌딩 지상1층
,,보승회관,"서울특별시 마포구 동교로 192 (동교동, 1층)",37.557183,126.922629,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,48,149.8,154,2012,,서울특별시 마포구 동교동 158-28
,,무쇠김치삼겹,"서울특별시 마포구 와우산로21길 20-5 (서교동, 1층일부)",37.552645,126.922679,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,49,149.12,505,2017,,서울특별시 마포구 서교동 358-123
,,청기와갈비,"서울특별시 마포구 동교로 188-1 (동교동, 1층)",37.556995,126.922369,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,50,148.0,181,2010,,서울특별시 마포구 동교동 158-11
yukjeon_gukbap_seogyo,Yukjeon Gukbap (Seogyo),육전국밥 서교점,"서울특별시 마포구 월드컵북로 9-1, 1층 (서교동)",37.55578,126.9204,Korean - Soup & Rice,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,y,51,148.0,422,2024,,서울특별시 마포구 서교동 351-1
,,(주)도마 (홍대본점),"서울특별시 마포구 양화로16길 33 (서교동, 1층 일부)",37.55312,126.921434,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,52,144.0,516,2012,,서울특별시 마포구 서교동 357-3
,,오복솥뚜껑 홍대점,"서울특별시 마포구 잔다리로6길 35 (서교동,1층)",37.552475,126.921107,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,53,144.0,596,2003,,서울특별시 마포구 서교동 369-7 1층
,,옹다래찜닭.디저트,"서울특별시 마포구 양화로 122 (서교동, 1층 일부)",37.554089,126.920575,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,54,141.94,499,2013,,서울특별시 마포구 서교동 354-8
gamnamujip_gisa_sikdang,Gamnamujip Gisa Sikdang,감나무집기사식당,"서울특별시 마포구 연남로 23, 1층 (연남동)",37.561733,126.922075,Korean - Home cooking,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,y,55,139.09,567,2017,,서울특별시 마포구 연남동 515-20
,,바다회사랑,"서울특별시 마포구 동교로 143 (서교동, 2층)",37.555513,126.91776,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,56,139.09,712,2013,,서울특별시 마포구 서교동 461-25
,,육산장,"서울특별시 마포구 와우산로21길 31-11, 1층 (서교동)",37.55198,126.922097,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,57,138.43,596,2022,,서울특별시 마포구 서교동 364-28
,,엑스엑스,"서울특별시 마포구 잔다리로 9, 지하1층 (서교동)",37.55058,126.921973,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,58,136.08,747,2016,02-336-9294,서울특별시 마포구 서교동 407-25 지하1층
,,들풀,"서울특별시 마포구 동교로 156-5 (서교동, 1층)",37.555476,126.919773,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,59,134.98,499,2012,,서울특별시 마포구 서교동 351-16
,,오복솥뚜껑 홍대반가2호점,"서울특별시 마포구 어울마당로 116, 2층 (서교동)",37.55494,126.923328,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,60,132.09,241,2008,02-326-2001,서울특별시 마포구 서교동 345-6
jeju_eunhuine_haejangguk,Jeju Eunhuine Haejangguk (Hongdae),제주은희네해장국홍대점,"서울특별시 마포구 월드컵북로 43, 1층 (서교동)",37.558053,126.917836,Korean - Haejangguk,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,y,61,132.0,694,2017,,서울특별시 마포구 서교동 449-6 1층
,,제주은희네해장국홍대점,"서울특별시 마포구 월드컵북로 43, 1층 (서교동)",37.558053,126.917836,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,62,132.0,694,2017,,서울특별시 마포구 서교동 449-6 1층
,,페어링(PAIRING),"서울특별시 마포구 와우산로 77, 나강빌딩 5층 (서교동)",37.551376,126.92305,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,63,131.9,633,2026,,서울특별시 마포구 서교동 362-6 나강빌딩
,,육전국밥 홍대점,"서울특별시 마포구 어울마당로 140, 1층 (서교동)",37.556119,126.925613,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,64,131.14,204,2023,,서울특별시 마포구 서교동 331-17
,,우깃,"서울특별시 마포구 와우산로21길 12-6, 1층 (서교동)",37.552729,126.92313,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,65,130.75,484,2026,,서울특별시 마포구 서교동 358-92
,,설레임,"서울특별시 마포구 와우산로21길 12-6, 2층 (서교동)",37.552729,126.92313,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,66,130.75,484,2015,,서울특별시 마포구 서교동 358-92 2층
,,이문어세상,"서울특별시 마포구 월드컵북로1길 30 (서교동, 1층일부)",37.554665,126.919633,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,67,128.92,550,2015,,서울특별시 마포구 서교동 352-25 1층일부
,,빛과 소금,"서울특별시 마포구 동교로41길 32, 비브릭 1층 (연남동)",37.563752,126.923509,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,68,128.69,752,2026,,서울특별시 마포구 연남동 239-44 비브릭
hongdae_dakgalbi,Hongdae Dakgalbi,홍대 닭갈비,"서울특별시 마포구 와우산로21길 31-10 (서교동,1층)",37.552094,126.921836,Korean - Dakgalbi,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,y,69,124.23,595,1995,,서울특별시 마포구 서교동 364-22 1층
,,유가네닭갈비,서울특별시 마포구 홍익로3길 32 (서교동),37.553086,126.921591,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,70,124.1,510,2002,02-333-1475,서울특별시 마포구 서교동 357-2
,,이화 누룽지 삼계탕,"서울특별시 마포구 와우산로 137, 1층 101,2,3,4호 (서교동)",37.553864,126.928583,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,71,124.1,616,2024,,서울특별시 마포구 서교동 337-27
,,대관령,"서울특별시 마포구 동교로 197 (동교동, 1층)",37.557919,126.922689,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,72,123.48,178,2013,,서울특별시 마포구 동교동 200-27
,,포,"서울특별시 마포구 어울마당로 129-1 (동교동,1,2층)",37.556093,126.924281,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,73,123.28,105,2002,02-2632-0090,"서울특별시 마포구 동교동 164-7 1,2층"
,,나스(NASSE),"서울특별시 마포구 와우산로19길 9, 1층 (서교동)",37.551128,126.922637,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,74,123.21,669,2022,,서울특별시 마포구 서교동 363-24
,,우화,"서울특별시 마포구 홍익로5안길 24, 2층 (서교동)",37.553685,126.921443,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,75,122.38,465,2024,,서울특별시 마포구 서교동 355-25
,,장작집,"서울특별시 마포구 월드컵북로6길 19, 1층 (연남동)",37.558329,126.91956,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,76,122.04,514,2017,,서울특별시 마포구 연남동 570-38
,,클링크 플레이스(Clink place),"서울특별시 마포구 월드컵북로6길 60, 지1층 (동교동)",37.559274,126.921659,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,77,121.51,362,2025,,서울특별시 마포구 동교동 204-57
,,슬런치팩토리 홍대점,"서울특별시 마포구 와우산로 94, 홍익대학교 아트앤디자인밸리 지1층 B116~119호 (상수동)",37.550726,126.925638,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,78,121.1,720,2025,,서울특별시 마포구 상수동 72-1 홍익대학교
,,신마포갈매기,"서울특별시 마포구 홍익로5안길 14, 1층 (서교동)",37.554018,126.921832,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,79,120.96,409,2006,,서울특별시 마포구 서교동 355-1
,,우주정거장,"서울특별시 마포구 와우산로29길 16 (서교동, 지하1층)",37.555036,126.929,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,80,120.12,596,2017,,서울특별시 마포구 서교동 328-13
,,밥장인 돼지찌개,서울특별시 마포구 양화로18안길 16 (동교동),37.556718,126.925494,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,81,119.4,169,2002,02-3144-3547,서울특별시 마포구 동교동 169-29 1층
jomadam_kalguksu,Jomadam Kalguksu (Hongdae),조마담칼국수 홍대직영점,"서울특별시 마포구 서강로9길 56, 송우빌딩 1층 102호 (창전동)",37.554541,126.93076,Korean - Noodles,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,y,82,119.34,798,2024,,서울특별시 마포구 창전동 5-137 송우빌딩
,,새마을식당 홍대서교점,"서울특별시 마포구 어울마당로 144, 1층 (서교동)",37.556176,126.925834,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,83,119.04,223,1998,02-333-5152,서울특별시 마포구 서교동 331-18
,,핑크스플레이온(PINK'S Play On),"서울특별시 마포구 잔다리로6길 39, 3층 (서교동)",37.552446,126.921353,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,84,118.44,585,2022,,서울특별시 마포구 서교동 369-5
,,송가네정육식당,"서울특별시 마포구 동교로19길 48 (서교동, 1층일부)",37.557503,126.917288,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,85,115.5,747,2016,,서울특별시 마포구 서교동 449-30 1층일부
,,홍대 순대국,"서울특별시 마포구 월드컵북로2길 11, 1층 (동교동)",37.556109,126.921543,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,86,115.0,290,2021,,서울특별시 마포구 동교동 161-5
,,풍년 한식,"서울특별시 마포구 신촌로2길 5-13, 1층 (동교동)",37.557879,126.928086,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,87,114.68,464,2018,,서울특별시 마포구 동교동 174-8
,,스지큐,"서울특별시 마포구 와우산로15길 10 (서교동,지1층)",37.549957,126.922483,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,88,114.0,800,2008,023389929,서울특별시 마포구 서교동 410-3 지1층
,,알찬밥집,"서울특별시 마포구 양화로 140 (동교동, 남강빌딩,지1층)",37.555071,126.921972,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,89,113.6,311,2015,,"서울특별시 마포구 동교동 162-4 외2필지 남강빌딩,지1층"
,,헤이쥬(HeyJoo),"서울특별시 마포구 양화로 100-13, 지하1층 (서교동)",37.552518,126.919334,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,90,113.34,718,2018,,서울특별시 마포구 서교동 370-18
,,시골순대,"서울특별시 마포구 월드컵북로1길 50 (서교동, 1층일부)",37.554125,126.918786,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,91,112.87,661,2016,02-337-1123,서울특별시 마포구 서교동 375-5 1층일부
hongdae_budae_jjigae,Hongdae Budae Jjigae,홍대 부대찌개,"서울특별시 마포구 홍익로5안길 34, 1층 전체호 (서교동)",37.553365,126.921039,Korean - Stew,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,y,92,112.3,520,2024,,서울특별시 마포구 서교동 355-6
,,하입,"서울특별시 마포구 양화로16길 30-5, 3층 (서교동)",37.552758,126.921237,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,93,111.9,562,2025,,서울특별시 마포구 서교동 369-42
,,맵돌집,"서울특별시 마포구 동교로 155, 한백빌딩 지1층 (서교동)",37.555741,126.919072,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,94,111.86,565,2025,,서울특별시 마포구 서교동 446-6 한백빌딩
,,유메오뎅 홍대,"서울특별시 마포구 와우산로 75, 1층 (서교동)",37.551263,126.923016,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,95,111.14,646,2025,,서울특별시 마포구 서교동 362-7
,,에그썸,"서울특별시 마포구 와우산로18길 30, 1층 (서교동)",37.551465,126.92407,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,96,110.84,614,2025,,서울특별시 마포구 서교동 360-14
,,샤브로21 홍대,"서울특별시 마포구 와우산로27길 28, 1층 (서교동)",37.554492,126.926932,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,97,110.43,428,2026,,서울특별시 마포구 서교동 334-14
,,좋아해닭발1,"서울특별시 마포구 와우산로 107, 1층 (서교동)",37.553452,126.925281,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,98,109.62,419,2005,,서울특별시 마포구 서교동 343-6
,,프레퍼스 다이어트 푸드 홍대직영점,"서울특별시 마포구 홍익로 25, 지1층 일부호 (서교동)",37.554436,126.922117,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,99,108.75,353,2024,,서울특별시 마포구 서교동 356-1
,,광야,"서울특별시 마포구 월드컵북로4길 82, 신흥빌딩 1층 (동교동)",37.559341,126.923129,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,100,107.82,277,2018,02-324-4160,서울특별시 마포구 동교동 198-5 신흥빌딩
,,보승회관 홍대점,"서울특별시 마포구 와우산로19길 15, 우준빌딩 1층 (서교동)",37.551175,126.922267,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,101,107.58,675,2023,,서울특별시 마포구 서교동 363-22 우준빌딩
,,에이치제이(HJ)팔레트2,"서울특별시 마포구 어울마당로 139, 지1,1층 (동교동)",37.556453,126.925364,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,102,106.36,163,2021,,서울특별시 마포구 동교동 169-9
,,바다나라,서울특별시 마포구 어울마당로 143 (동교동),37.55658,126.925699,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,103,106.21,194,2001,023347739,서울특별시 마포구 동교동 169-6
,,매드족발 홍대본점,"서울특별시 마포구 월드컵북로1길 26-7, 1층 (서교동)",37.554781,126.919496,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,104,105.4,557,2026,,서울특별시 마포구 서교동 352-23
,,조선화로구이,"서울특별시 마포구 월드컵북로 5 (서교동, 1층)",37.555519,126.920799,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,105,104.6,392,2003,02-3143-1300,서울특별시 마포구 서교동 351-18
,,조선화로구이,"서울특별시 마포구 월드컵북로 5 (서교동, 1층)",37.555519,126.920799,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,106,104.6,392,2003,02-3143-1300,서울특별시 마포구 서교동 351-18
,,주섬주섬,"서울특별시 마포구 와우산로21길 36-12 (서교동, 지층)",37.552964,126.922117,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,107,104.12,494,2011,,서울특별시 마포구 서교동 358-136
,,원할머니보쌈홍대역점,"서울특별시 마포구 양화로 186, LC TOWER 지1층 B104호 (동교동)",37.557671,126.925904,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,108,103.68,224,2017,,서울특별시 마포구 동교동 167-2 LC TOWER
,,붉은낙타,"서울특별시 마포구 잔다리로 20-11, 1층 (서교동)",37.551316,126.920717,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,109,102.9,729,2022,,서울특별시 마포구 서교동 367-15
,,새숯가,"서울특별시 마포구 동교로25길 49, 1층 (연남동)",37.558866,126.920271,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,110,102.28,463,2023,,서울특별시 마포구 연남동 570-27
,,낙경,"서울특별시 마포구 잔다리로2길 7, S368빌딩 1층 (서교동)",37.551545,126.920373,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,111,102.25,727,2023,,서울특별시 마포구 서교동 368-12 S368빌딩
,,양인환대 홍대점,"서울특별시 마포구 와우산로29가길 86, 파티오 1층 (서교동)",37.553744,126.924758,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,112,102.09,371,2025,,서울특별시 마포구 서교동 342-11 파티오
,,수풀림 서교점,"서울특별시 마포구 와우산로18길 16, 1층 (서교동)",37.550909,126.923891,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,113,101.79,676,2015,02-3144-6806,서울특별시 마포구 서교동 360-19 1층
,,강수곱창,"서울특별시 마포구 와우산로21길 36-12, 1층 (서교동)",37.552964,126.922117,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,114,100.0,494,2011,,서울특별시 마포구 서교동 358-136
,,섬소년 자연주의,"서울특별시 마포구 월드컵북로6길 12, 지상1층 101호 (동교동)",37.557816,126.919625,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,115,100.0,494,2018,,서울특별시 마포구 동교동 203-10
,,도온정 홍대직영점,"서울특별시 마포구 동교로 183-12, 노호빌딩 1층 (동교동)",37.557434,126.921414,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,116,99.96,291,2025,,서울특별시 마포구 동교동 201-49 노호빌딩
,,교동집2,"서울특별시 마포구 동교로 208 (동교동,3층)",37.558519,126.923635,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,117,99.63,173,2009,02-337-3663,서울특별시 마포구 동교동 153-8 3층
boss_gimbap,Boss Gimbap (Yeontral Park),보스김밥 연트럴파크점,"서울특별시 마포구 성미산로 138, 1층 (연남동)",37.563483,126.922002,Korean - Gimbap & Snacks,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,y,118,99.1,753,2025,,서울특별시 마포구 연남동 252-13
,,목구멍 홍대입구역점,"서울특별시 마포구 월드컵북로4길 8 (동교동, 1층)",37.556728,126.92048,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,119,99.0,392,2010,,서울특별시 마포구 동교동 206-3
,,커넥션(connection),"서울특별시 마포구 와우산로19길 15, 우준빌딩 4층 (서교동)",37.551175,126.922267,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,120,98.84,675,2024,,서울특별시 마포구 서교동 363-22 우준빌딩
,,마포구이마당 서교직영점,"서울특별시 마포구 월드컵북로 49, 1층 (서교동)",37.558568,126.917422,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,121,98.0,751,2020,,서울특별시 마포구 서교동 247-14
,,플랜비(PLAN B),"서울특별시 마포구 월드컵북로4길 57, 1층 (동교동)",37.558629,126.922036,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,122,97.98,283,2015,,서울특별시 마포구 동교동 204-32 1층
,,서교동고기집,"서울특별시 마포구 어울마당로 155-1, 완빌딩 3층 (동교동)",37.556931,126.927089,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,123,97.0,343,2009,,서울특별시 마포구 동교동 170-38 완빌딩
,,부엉이산장 홍대점2,"서울특별시 마포구 잔다리로 9, 3층 (서교동)",37.55058,126.921973,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,124,97.0,747,2014,,서울특별시 마포구 서교동 407-25
,,레이블,"서울특별시 마포구 와우산로19길 6-11, 3층 (서교동)",37.551754,126.922865,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,125,96.5,596,2024,,서울특별시 마포구 서교동 362-14
,,홍익닭한마리,"서울특별시 마포구 와우산로29라길 20, 2층 (서교동)",37.555048,126.926817,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,126,96.32,380,2015,,서울특별시 마포구 서교동 333-13 2층
nokwon_ssambap,Nokwon Ssambap,녹원쌈밥,"서울특별시 마포구 동교로27길 102, 1층 (연남동)",37.561962,126.91967,Korean - Ssambap,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,y,127,96.2,731,2021,,서울특별시 마포구 연남동 504-39
,,주신당 홍대,"서울특별시 마포구 와우산로21길 19-11, 2층 일부호 (서교동)",37.551863,126.922931,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,128,96.06,582,2025,,서울특별시 마포구 서교동 362-15
,,주식회사 꾼컴퍼니,"서울특별시 마포구 홍익로3길 36 (서교동, 4층일부)",37.552836,126.921493,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,129,95.79,539,2015,,서울특별시 마포구 서교동 369-44 4층일부
,,주식회사 반가(오복솥뚜껑 홍대반가점),"서울특별시 마포구 어울마당로 116, 1층 (서교동)",37.55494,126.923328,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,130,95.55,241,2024,,서울특별시 마포구 서교동 345-6
,,고기꾼김춘배 홍대본점,"서울특별시 마포구 홍익로3길 36 (서교동, 3층일부)",37.552836,126.921493,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,131,95.33,539,2015,,서울특별시 마포구 서교동 369-44 3층일부
,,아비꼬 홍대2호점,"서울특별시 마포구 홍익로5안길 20 (서교동,1층)",37.553805,126.921573,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,132,95.0,445,2008,,서울특별시 마포구 서교동 355-34 1층
,,연남선샤인,"서울특별시 마포구 연희로 39, 4층 일부호 (연남동)",37.56241,126.927269,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,133,95.0,702,2024,,서울특별시 마포구 연남동 226-14
,,칸스 다이닝 연남본점,"서울특별시 마포구 동교로 265, 2층 (연남동)",37.563375,126.925263,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,134,95.0,721,2022,,서울특별시 마포구 연남동 229-10
,,백년토종삼계탕 별관,서울특별시 마포구 양화로16길 10 (서교동),37.553493,126.920245,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,135,94.44,570,1990,,서울특별시 마포구 서교동 371-4
,,어스(US),"서울특별시 마포구 와우산로21길 31, A동 6층 (서교동)",37.552259,126.922121,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,136,94.2,566,2023,,서울특별시 마포구 서교동 364-26
,,부산집 홍대,"서울특별시 마포구 어울마당로 100-6, 2층 (서교동)",37.553686,126.922475,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,137,94.05,405,2024,,서울특별시 마포구 서교동 358-8
,,춘타운 홍대점 1호점,"서울특별시 마포구 잔다리로 10 (서교동, 1층일부)",37.550907,126.922022,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,138,93.26,711,2017,,서울특별시 마포구 서교동 363-9
,,김장독,"서울특별시 마포구 양화로18길 9 (동교동,1층)",37.556792,126.924707,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,139,92.6,82,2006,02-333-6301,서울특별시 마포구 동교동 166-11 1층
,,미공방,"서울특별시 마포구 동교로 174, 1층 (동교동)",37.556049,126.92125,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,140,92.0,323,2023,,서울특별시 마포구 동교동 161-7
,,태초갈비,"서울특별시 마포구 어울마당로 122, 2층 (서교동)",37.555347,126.923849,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,141,91.57,184,2024,,서울특별시 마포구 서교동 346-41
,,탐탐오향족발2,"서울특별시 마포구 와우산로29길 48-6, 1층 (서교동)",37.555907,126.927722,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,142,91.44,431,2016,,서울특별시 마포구 서교동 328-69 1층
,,본가집 춘천닭갈비 연남점,"서울특별시 마포구 연희로1길 40-3, 지1층 (동교동)",37.560689,126.926018,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,143,91.42,467,2025,,서울특별시 마포구 동교동 113-22
,,홍대 마포껍데기,"서울특별시 마포구 어울마당로 100-8 (서교동, 1,2층)",37.553646,126.922589,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,144,91.22,404,2014,,"서울특별시 마포구 서교동 358-62 1,2층"
,,카마,"서울특별시 마포구 동교로41길 3, 2층 (연남동)",37.562503,126.924097,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,145,91.17,611,2026,,서울특별시 마포구 연남동 255-19
,,만계옥 홍대점,"서울특별시 마포구 와우산로29라길 21, 1층 (서교동)",37.554854,126.926905,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,146,91.07,401,2017,,서울특별시 마포구 서교동 334-18
,,대전양조장(연남점),"서울특별시 마포구 연희로1길 40-3, 2층 (동교동)",37.560689,126.926018,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,147,90.64,467,2024,,서울특별시 마포구 동교동 113-22
,,스니커스(snickers)홍대,"서울특별시 마포구 와우산로17길 24, 1층 (서교동)",37.550292,126.921647,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,148,90.49,789,2018,,서울특별시 마포구 서교동 407-18
,,우삼집,"서울특별시 마포구 동교로34길 11, 1층,2층 (연남동)",37.561032,126.925013,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,149,90.45,461,2024,,서울특별시 마포구 연남동 260-39
,,푸라닭 홍대점,"서울특별시 마포구 어울마당로 113-1 (동교동,2,3층)",37.555041,126.922965,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,150,90.0,246,1994,,"서울특별시 마포구 동교동 163-4 2,3층"
